,stations.num,dts,prcp
214770,26,12/11/1979,0.02
214771,26,12/12/1979,0.2
214772,26,12/13/1979,0.24
214773,26,12/14/1979,0.2
214774,26,12/15/1979,0.47
214775,26,12/16/1979,0.04
214776,26,12/17/1979,0.39
214777,26,12/18/1979,0
214778,26,12/19/1979,0
214779,26,12/20/1979,0.04
214780,26,12/21/1979,0
214781,26,12/22/1979,0
214782,26,12/23/1979,0.04
214783,26,12/24/1979,0
214784,26,12/25/1979,0.01
214785,26,12/26/1979,0.01
214786,26,12/27/1979,0.35
214787,26,12/28/1979,0.16
214788,26,12/29/1979,0.08
214789,26,12/30/1979,0.02
214790,26,12/31/1979,0.08
214791,26,1/1/1980,0.03
214792,26,1/2/1980,0
214793,26,1/3/1980,0.2
214794,26,1/4/1980,0.04
214795,26,1/5/1980,0.28
214796,26,1/6/1980,0.12
214797,26,1/7/1980,0
214798,26,1/8/1980,0
214799,26,1/9/1980,0
214800,26,1/10/1980,0
214801,26,1/11/1980,0
214802,26,1/12/1980,0
214803,26,1/13/1980,0
214804,26,1/14/1980,0
214805,26,1/15/1980,0
214806,26,1/16/1980,0
214807,26,1/17/1980,0
214808,26,1/18/1980,0
214809,26,1/19/1980,0
214810,26,1/20/1980,0.08
214811,26,1/21/1980,0.1
214812,26,1/22/1980,0.06
214813,26,1/23/1980,0
214814,26,1/24/1980,0.12
214815,26,1/25/1980,0.01
214816,26,1/26/1980,0
214817,26,1/27/1980,0.12
214818,26,1/28/1980,0.04
214819,26,1/29/1980,0.02
214820,26,1/30/1980,0.35
214821,26,1/31/1980,0.28
214822,26,2/1/1980,0.28
214823,26,2/2/1980,0.2
214824,26,2/3/1980,0
214825,26,2/4/1980,0.39
214826,26,2/5/1980,0.16
214827,26,2/6/1980,0.04
214828,26,2/7/1980,0.02
214829,26,2/8/1980,0
214830,26,2/9/1980,0
214831,26,2/10/1980,0.04
214832,26,2/11/1980,0
214833,26,2/12/1980,0.09
214834,26,2/13/1980,0
214835,26,2/14/1980,0.04
214836,26,2/15/1980,0.02
214837,26,2/16/1980,0
214838,26,2/17/1980,0
214839,26,2/18/1980,2.05
214840,26,2/19/1980,0
214841,26,2/20/1980,0
214842,26,2/21/1980,0
214843,26,2/22/1980,0
214844,26,2/23/1980,0
214845,26,2/24/1980,0
214846,26,2/25/1980,0
214847,26,2/26/1980,0
214848,26,2/27/1980,0
214849,26,2/28/1980,0
214850,26,2/29/1980,0
214851,26,3/1/1980,0.04
214852,26,3/2/1980,0.02
214853,26,3/3/1980,0.05
214854,26,3/4/1980,0
214855,26,3/5/1980,0.08
214856,26,3/6/1980,0.09
214857,26,3/7/1980,0
214858,26,3/8/1980,0
214859,26,3/9/1980,0
214860,26,3/10/1980,0.04
214861,26,3/11/1980,0.12
214862,26,3/12/1980,0.35
214863,26,3/13/1980,0
214864,26,3/14/1980,0
214865,26,3/15/1980,0
214866,26,3/16/1980,0
214867,26,3/17/1980,0.02
214868,26,3/18/1980,0
214869,26,3/19/1980,0
214870,26,3/20/1980,0
214871,26,3/21/1980,0.04
214872,26,3/22/1980,0
214873,26,3/23/1980,0
214874,26,3/24/1980,0
214875,26,3/25/1980,0
214876,26,3/26/1980,0.02
214877,26,3/27/1980,0.28
214878,26,3/28/1980,0.16
214879,26,3/29/1980,0.24
214880,26,3/30/1980,0
214881,26,3/31/1980,0.24
214882,26,4/1/1980,0.91
214883,26,4/2/1980,0.16
214884,26,4/3/1980,0
214885,26,4/4/1980,0
214886,26,4/5/1980,0
214887,26,4/6/1980,0
214888,26,4/7/1980,0.08
214889,26,4/8/1980,0.08
214890,26,4/9/1980,0.12
214891,26,4/10/1980,0
214892,26,4/11/1980,0
214893,26,4/12/1980,0
214894,26,4/13/1980,0
214895,26,4/14/1980,0
214896,26,4/15/1980,0
214897,26,4/16/1980,0
214898,26,4/17/1980,0.02
214899,26,4/18/1980,0.06
214900,26,4/19/1980,0.24
214901,26,4/20/1980,0.05
214902,26,4/21/1980,0
214903,26,4/22/1980,0
214904,26,4/23/1980,0.01
214905,26,4/24/1980,0.12
214906,26,4/25/1980,0.04
214907,26,4/26/1980,0.08
214908,26,4/27/1980,0.04
214909,26,4/28/1980,0.24
214910,26,4/29/1980,0
214911,26,4/30/1980,0
214912,26,5/1/1980,0
214913,26,5/2/1980,0
214914,26,5/3/1980,0
214915,26,5/4/1980,0
214916,26,5/5/1980,0
214917,26,5/6/1980,0
214918,26,5/7/1980,0
214919,26,5/8/1980,0
214920,26,5/9/1980,0
214921,26,5/10/1980,0
214922,26,5/11/1980,0
214923,26,5/12/1980,0
214924,26,5/13/1980,0
214925,26,5/14/1980,0
214926,26,5/15/1980,0
214927,26,5/16/1980,0
214928,26,5/17/1980,0
214929,26,5/18/1980,0
214930,26,5/19/1980,0
214931,26,5/20/1980,0
214932,26,5/21/1980,0
214933,26,5/22/1980,0
214934,26,5/23/1980,0
214935,26,5/24/1980,0.02
214936,26,5/25/1980,0
214937,26,5/26/1980,0
214938,26,5/27/1980,0
214939,26,5/28/1980,0.24
214940,26,5/29/1980,0.2
214941,26,5/30/1980,0
214942,26,5/31/1980,0.04
214943,26,6/1/1980,0
214944,26,6/2/1980,0.04
214945,26,6/3/1980,0
214946,26,6/4/1980,0
214947,26,6/5/1980,0
214948,26,6/6/1980,0.09
214949,26,6/7/1980,0
214950,26,6/8/1980,0.02
214951,26,6/9/1980,0
214952,26,6/10/1980,0.04
214953,26,6/11/1980,0
214954,26,6/12/1980,0
214955,26,6/13/1980,0
214956,26,6/14/1980,0.31
214957,26,6/15/1980,0.12
214958,26,6/16/1980,0.04
214959,26,6/17/1980,0.17
214960,26,6/18/1980,0
214961,26,6/19/1980,0.08
214962,26,6/20/1980,0.04
214963,26,6/21/1980,0.43
214964,26,6/22/1980,0.31
214965,26,6/23/1980,0.12
214966,26,6/24/1980,0.39
214967,26,6/25/1980,0.31
214968,26,6/26/1980,0.24
214969,26,6/27/1980,0
214970,26,6/28/1980,0.16
214971,26,6/29/1980,0.08
214972,26,6/30/1980,0.75
214973,26,7/1/1980,0.43
214974,26,7/2/1980,0
214975,26,7/3/1980,0.04
214976,26,7/4/1980,0.01
214977,26,7/5/1980,0
214978,26,7/6/1980,0.31
214979,26,7/7/1980,0.28
214980,26,7/8/1980,0.37
214981,26,7/9/1980,0.47
214982,26,7/10/1980,0.32
214983,26,7/11/1980,0.37
214984,26,7/12/1980,0.59
214985,26,7/13/1980,0.35
214986,26,7/14/1980,0
214987,26,7/15/1980,0.04
214988,26,7/16/1980,0
214989,26,7/17/1980,0.01
214990,26,7/18/1980,0.28
214991,26,7/19/1980,0.99
214992,26,7/20/1980,1.26
214993,26,7/21/1980,0
214994,26,7/22/1980,0
214995,26,7/23/1980,0
214996,26,7/24/1980,0
214997,26,7/25/1980,0
214998,26,7/26/1980,0
214999,26,7/27/1980,0
215000,26,7/28/1980,0
215001,26,7/29/1980,0.01
215002,26,7/30/1980,0
215003,26,7/31/1980,0
215004,26,8/1/1980,0.02
215005,26,8/2/1980,0.04
215006,26,8/3/1980,0
215007,26,8/4/1980,0.08
215008,26,8/5/1980,0.01
215009,26,8/6/1980,0
215010,26,8/7/1980,0.08
215011,26,8/8/1980,0
215012,26,8/9/1980,0
215013,26,8/10/1980,0
215014,26,8/11/1980,0.35
215015,26,8/12/1980,0
215016,26,8/13/1980,0
215017,26,8/14/1980,0
215018,26,8/15/1980,0.12
215019,26,8/16/1980,0
215020,26,8/17/1980,0
215021,26,8/18/1980,0.08
215022,26,8/19/1980,0
215023,26,8/20/1980,0.2
215024,26,8/21/1980,0.13
215025,26,8/22/1980,0
215026,26,8/23/1980,0.08
215027,26,8/24/1980,0
215028,26,8/25/1980,0
215029,26,8/26/1980,0
215030,26,8/27/1980,0
215031,26,8/28/1980,0
215032,26,8/29/1980,0.3
215033,26,8/30/1980,0.37
215034,26,8/31/1980,0
215035,26,9/1/1980,0
215036,26,9/2/1980,0
215037,26,9/3/1980,0
215038,26,9/4/1980,0
215039,26,9/5/1980,0
215040,26,9/6/1980,0
215041,26,9/7/1980,0
215042,26,9/8/1980,0.43
215043,26,9/9/1980,0.08
215044,26,9/10/1980,0.17
215045,26,9/11/1980,0
215046,26,9/12/1980,0.09
215047,26,9/13/1980,0.39
215048,26,9/14/1980,0.01
215049,26,9/15/1980,0
215050,26,9/16/1980,0.24
215051,26,9/17/1980,0
215052,26,9/18/1980,0
215053,26,9/19/1980,0
215054,26,9/20/1980,0
215055,26,9/21/1980,0.02
215056,26,9/22/1980,0
215057,26,9/23/1980,0.04
215058,26,9/24/1980,0
215059,26,9/25/1980,0
215060,26,9/26/1980,0
215061,26,9/27/1980,0
215062,26,9/28/1980,0
215063,26,9/29/1980,0.02
215064,26,9/30/1980,0
215065,26,10/1/1980,0
215066,26,10/2/1980,0
215067,26,10/3/1980,0.02
215068,26,10/4/1980,0
215069,26,10/5/1980,0.05
215070,26,10/6/1980,0.59
215071,26,10/7/1980,0.16
215072,26,10/8/1980,0.02
215073,26,10/9/1980,0.04
215074,26,10/10/1980,0
215075,26,10/11/1980,0
215076,26,10/12/1980,0
215077,26,10/13/1980,0
215078,26,10/14/1980,0
215079,26,10/15/1980,0
215080,26,10/16/1980,0.12
215081,26,10/17/1980,0
215082,26,10/18/1980,0.08
215083,26,10/19/1980,0.12
215084,26,10/20/1980,0
215085,26,10/21/1980,0
215086,26,10/22/1980,0.16
215087,26,10/23/1980,0
215088,26,10/24/1980,0.08
215089,26,10/25/1980,0
215090,26,10/26/1980,0.12
215091,26,10/27/1980,0
215092,26,10/28/1980,0.35
215093,26,10/29/1980,0
215094,26,10/30/1980,0
215095,26,10/31/1980,0
215096,26,11/1/1980,0
215097,26,11/2/1980,0
215098,26,11/3/1980,0
215099,26,11/4/1980,0
215100,26,11/5/1980,0.02
215101,26,11/6/1980,0.35
215102,26,11/7/1980,0
215103,26,11/8/1980,0
215104,26,11/9/1980,0
215105,26,11/10/1980,0.02
215106,26,11/11/1980,0.02
215107,26,11/12/1980,0
215108,26,11/13/1980,0.12
215109,26,11/14/1980,0.63
215110,26,11/15/1980,0.39
215111,26,11/16/1980,0
215112,26,11/17/1980,0.2
215113,26,11/18/1980,0.31
215114,26,11/19/1980,0.08
215115,26,11/20/1980,0
215116,26,11/21/1980,0.04
215117,26,11/22/1980,0.32
215118,26,11/23/1980,0.05
215119,26,11/24/1980,0.08
215120,26,11/25/1980,0.01
215121,26,11/26/1980,0.12
215122,26,11/27/1980,0.24
215123,26,11/28/1980,0.16
215124,26,11/29/1980,0
215125,26,11/30/1980,0
215126,26,12/1/1980,0.02
215127,26,12/2/1980,0.1
215128,26,12/3/1980,0.01
215129,26,12/4/1980,0.31
215130,26,12/5/1980,0.01
215131,26,12/6/1980,0
215132,26,12/7/1980,0
215133,26,12/8/1980,0
215134,26,12/9/1980,0
215135,26,12/10/1980,0.16
215136,26,12/11/1980,0
215137,26,12/12/1980,0.04
215138,26,12/13/1980,0.04
215139,26,12/14/1980,0.13
215140,26,12/15/1980,0.12
215141,26,12/16/1980,0.03
215142,26,12/17/1980,0.39
215143,26,12/18/1980,0.01
215144,26,12/19/1980,0.04
215145,26,12/20/1980,0.17
215146,26,12/21/1980,0.01
215147,26,12/22/1980,5.51
215148,26,12/23/1980,0
215149,26,12/24/1980,0.16
215150,26,12/25/1980,0
215151,26,12/26/1980,0.01
215152,26,12/27/1980,0
215153,26,12/28/1980,0
215154,26,12/29/1980,0
215155,26,12/30/1980,0
215156,26,12/31/1980,0.28
215157,26,1/1/1981,0.47
215158,26,1/2/1981,0.67
215159,26,1/3/1981,0.16
215160,26,1/4/1981,0.06
215161,26,1/5/1981,0.04
215162,26,1/6/1981,0.02
215163,26,1/7/1981,0
215164,26,1/8/1981,0.02
215165,26,1/9/1981,0.41
215166,26,1/10/1981,0
215167,26,1/11/1981,0.08
215168,26,1/12/1981,0.04
215169,26,1/13/1981,0.43
215170,26,1/14/1981,0.29
215171,26,1/15/1981,0.02
215172,26,1/16/1981,0.2
215173,26,1/17/1981,0.01
215174,26,1/18/1981,0.2
215175,26,1/19/1981,0.01
215176,26,1/20/1981,0
215177,26,1/21/1981,0
215178,26,1/22/1981,0
215179,26,1/23/1981,0
215180,26,1/24/1981,0
215181,26,1/25/1981,0
215182,26,1/26/1981,0
215183,26,1/27/1981,0
215184,26,1/28/1981,0
215185,26,1/29/1981,0
215186,26,1/30/1981,0
215187,26,1/31/1981,0
215188,26,2/1/1981,0
215189,26,2/2/1981,0.43
215190,26,2/3/1981,0.04
215191,26,2/4/1981,0.04
215192,26,2/5/1981,0.04
215193,26,2/6/1981,0.08
215194,26,2/7/1981,0
215195,26,2/8/1981,0.04
215196,26,2/9/1981,0.18
215197,26,2/10/1981,0.04
215198,26,2/11/1981,0
215199,26,2/12/1981,0
215200,26,2/13/1981,0
215201,26,2/14/1981,0
215202,26,2/15/1981,0
215203,26,2/16/1981,0
215204,26,2/17/1981,0.02
215205,26,2/18/1981,0
215206,26,2/19/1981,0.04
215207,26,2/20/1981,0
215208,26,2/21/1981,0
215209,26,2/22/1981,0
215210,26,2/23/1981,0.04
215211,26,2/24/1981,0.02
215212,26,2/25/1981,0
215213,26,2/26/1981,0
215214,26,2/27/1981,0
215215,26,2/28/1981,0.2
215216,26,3/1/1981,0.12
215217,26,3/2/1981,0.01
215218,26,3/3/1981,0
215219,26,3/4/1981,0
215220,26,3/5/1981,0
215221,26,3/6/1981,0.12
215222,26,3/7/1981,0.14
215223,26,3/8/1981,0.51
215224,26,3/9/1981,0.55
215225,26,3/10/1981,0.83
215226,26,3/11/1981,0.75
215227,26,3/12/1981,0.05
215228,26,3/13/1981,0.51
215229,26,3/14/1981,0.43
215230,26,3/15/1981,0.05
215231,26,3/16/1981,0.04
215232,26,3/17/1981,0
215233,26,3/18/1981,0.01
215234,26,3/19/1981,0
215235,26,3/20/1981,0.04
215236,26,3/21/1981,0.02
215237,26,3/22/1981,0.16
215238,26,3/23/1981,0.26
215239,26,3/24/1981,0.16
215240,26,3/25/1981,0.47
215241,26,3/26/1981,0
215242,26,3/27/1981,0
215243,26,3/28/1981,0
215244,26,3/29/1981,0
215245,26,3/30/1981,0
215246,26,3/31/1981,0
215247,26,4/1/1981,0
215248,26,4/2/1981,0
215249,26,4/3/1981,0
215250,26,4/4/1981,0
215251,26,4/5/1981,0
215252,26,4/6/1981,0.04
215253,26,4/7/1981,0
215254,26,4/8/1981,0
215255,26,4/9/1981,0
215256,26,4/10/1981,0
215257,26,4/11/1981,0.02
215258,26,4/12/1981,0
215259,26,4/13/1981,0
215260,26,4/14/1981,0
215261,26,4/15/1981,0
215262,26,4/16/1981,0
215263,26,4/17/1981,0
215264,26,4/18/1981,0.09
215265,26,4/19/1981,0
215266,26,4/20/1981,0
215267,26,4/21/1981,0
215268,26,4/22/1981,0.01
215269,26,4/23/1981,0
215270,26,4/24/1981,0
215271,26,4/25/1981,0
215272,26,4/26/1981,0
215273,26,4/27/1981,0
215274,26,4/28/1981,0.12
215275,26,4/29/1981,0.17
215276,26,4/30/1981,0.01
215277,26,5/1/1981,0.04
215278,26,5/2/1981,0
215279,26,5/3/1981,0.12
215280,26,5/4/1981,0.12
215281,26,5/5/1981,0
215282,26,5/6/1981,0
215283,26,5/7/1981,0
215284,26,5/8/1981,0
215285,26,5/9/1981,0
215286,26,5/10/1981,0
215287,26,5/11/1981,0
215288,26,5/12/1981,0
215289,26,5/13/1981,0.13
215290,26,5/14/1981,0.04
215291,26,5/15/1981,0.08
215292,26,5/16/1981,0.02
215293,26,5/17/1981,0
215294,26,5/18/1981,0.12
215295,26,5/19/1981,0
215296,26,5/20/1981,0
215297,26,5/21/1981,0.31
215298,26,5/22/1981,0.04
215299,26,5/23/1981,0.14
215300,26,5/24/1981,0
215301,26,5/25/1981,0.06
215302,26,5/26/1981,0.51
215303,26,5/27/1981,0.08
215304,26,5/28/1981,0
215305,26,5/29/1981,0
215306,26,5/30/1981,0.16
215307,26,5/31/1981,0.08
215308,26,6/1/1981,0
215309,26,6/2/1981,0.12
215310,26,6/3/1981,0.04
215311,26,6/4/1981,0
215312,26,6/5/1981,0.24
215313,26,6/6/1981,0
215314,26,6/7/1981,0
215315,26,6/8/1981,0
215316,26,6/9/1981,0.02
215317,26,6/10/1981,0.77
215318,26,6/11/1981,0.06
215319,26,6/12/1981,0
215320,26,6/13/1981,0
215321,26,6/14/1981,0
215322,26,6/15/1981,0
215323,26,6/16/1981,0.16
215324,26,6/17/1981,0
215325,26,6/18/1981,0
215326,26,6/19/1981,0.16
215327,26,6/20/1981,0.08
215328,26,6/21/1981,0
215329,26,6/22/1981,0
215330,26,6/23/1981,0.04
215331,26,6/24/1981,0
215332,26,6/25/1981,0.08
215333,26,6/26/1981,0
215334,26,6/27/1981,0.04
215335,26,6/28/1981,1.26
215336,26,6/29/1981,0.12
215337,26,6/30/1981,0
215338,26,7/1/1981,0
215339,26,7/2/1981,0.24
215340,26,7/3/1981,0
215341,26,7/4/1981,0
215342,26,7/5/1981,0
215343,26,7/6/1981,0
215344,26,7/7/1981,0
215345,26,7/8/1981,0
215346,26,7/9/1981,0.04
215347,26,7/10/1981,1.22
215348,26,7/11/1981,0.04
215349,26,7/12/1981,0
215350,26,7/13/1981,0
215351,26,7/14/1981,0
215352,26,7/15/1981,0
215353,26,7/16/1981,0.24
215354,26,7/17/1981,0.12
215355,26,7/18/1981,0.08
215356,26,7/19/1981,0.02
215357,26,7/20/1981,0.24
215358,26,7/21/1981,0.08
215359,26,7/22/1981,0.16
215360,26,7/23/1981,0.02
215361,26,7/24/1981,0.39
215362,26,7/25/1981,0.12
215363,26,7/26/1981,0.01
215364,26,7/27/1981,0
215365,26,7/28/1981,0
215366,26,7/29/1981,0
215367,26,7/30/1981,0
215368,26,7/31/1981,0.02
215369,26,8/1/1981,0
215370,26,8/2/1981,0
215371,26,8/3/1981,0
215372,26,8/4/1981,0
215373,26,8/5/1981,0
215374,26,8/6/1981,0
215375,26,8/7/1981,0
215376,26,8/8/1981,0
215377,26,8/9/1981,0.12
215378,26,8/10/1981,0
215379,26,8/11/1981,0
215380,26,8/12/1981,0
215381,26,8/13/1981,0
215382,26,8/14/1981,0
215383,26,8/15/1981,0
215384,26,8/16/1981,0.02
215385,26,8/17/1981,0
215386,26,8/18/1981,0.13
215387,26,8/19/1981,0.71
215388,26,8/20/1981,0.71
215389,26,8/21/1981,0
215390,26,8/22/1981,0.04
215391,26,8/23/1981,0
215392,26,8/24/1981,0
215393,26,8/25/1981,0
215394,26,8/26/1981,0
215395,26,8/27/1981,0.01
215396,26,8/28/1981,0.02
215397,26,8/29/1981,0
215398,26,8/30/1981,0
215399,26,8/31/1981,0
215400,26,9/1/1981,0
215401,26,9/2/1981,0
215402,26,9/3/1981,0
215403,26,9/4/1981,0
215404,26,9/5/1981,0
215405,26,9/6/1981,0
215406,26,9/7/1981,0
215407,26,9/8/1981,0
215408,26,9/9/1981,0
215409,26,9/10/1981,0
215410,26,9/11/1981,0
215411,26,9/12/1981,0.51
215412,26,9/13/1981,0
215413,26,9/14/1981,0.01
215414,26,9/15/1981,0.04
215415,26,9/16/1981,0
215416,26,9/17/1981,0.08
215417,26,9/18/1981,0.01
215418,26,9/19/1981,0.2
215419,26,9/20/1981,0.28
215420,26,9/21/1981,0
215421,26,9/22/1981,0.04
215422,26,9/23/1981,0
215423,26,9/24/1981,0
215424,26,9/25/1981,0
215425,26,9/26/1981,0
215426,26,9/27/1981,0
215427,26,9/28/1981,0
215428,26,9/29/1981,0
215429,26,9/30/1981,0
215430,26,10/1/1981,0
215431,26,10/2/1981,0.09
215432,26,10/3/1981,0.41
215433,26,10/4/1981,0
215434,26,10/5/1981,0.13
215435,26,10/6/1981,0.04
215436,26,10/7/1981,0.01
215437,26,10/8/1981,0.08
215438,26,10/9/1981,0.2
215439,26,10/10/1981,0.39
215440,26,10/11/1981,0.05
215441,26,10/12/1981,0.28
215442,26,10/13/1981,0.05
215443,26,10/14/1981,0
215444,26,10/15/1981,0
215445,26,10/16/1981,0.02
215446,26,10/17/1981,0.38
215447,26,10/18/1981,0.08
215448,26,10/19/1981,0.43
215449,26,10/20/1981,0.01
215450,26,10/21/1981,0
215451,26,10/22/1981,0
215452,26,10/23/1981,0.01
215453,26,10/24/1981,0.02
215454,26,10/25/1981,0
215455,26,10/26/1981,0
215456,26,10/27/1981,0.04
215457,26,10/28/1981,0.51
215458,26,10/29/1981,0.01
215459,26,10/30/1981,0
215460,26,10/31/1981,0.02
215461,26,11/1/1981,0.13
215462,26,11/2/1981,0
215463,26,11/3/1981,0
215464,26,11/4/1981,0.01
215465,26,11/5/1981,0
215466,26,11/6/1981,0
215467,26,11/7/1981,0
215468,26,11/8/1981,0
215469,26,11/9/1981,0
215470,26,11/10/1981,0.28
215471,26,11/11/1981,0.08
215472,26,11/12/1981,0.08
215473,26,11/13/1981,0.24
215474,26,11/14/1981,0.01
215475,26,11/15/1981,0
215476,26,11/16/1981,0.04
215477,26,11/17/1981,0
215478,26,11/18/1981,0.28
215479,26,11/19/1981,0.2
215480,26,11/20/1981,0.09
215481,26,11/21/1981,0.04
215482,26,11/22/1981,0
215483,26,11/23/1981,0.14
215484,26,11/24/1981,0.35
215485,26,11/25/1981,0.51
215486,26,11/26/1981,0.31
215487,26,11/27/1981,0.16
215488,26,11/28/1981,0.24
215489,26,11/29/1981,0.43
215490,26,11/30/1981,0.14
215491,26,12/1/1981,0.01
215492,26,12/2/1981,0.02
215493,26,12/3/1981,0.67
215494,26,12/4/1981,0.04
215495,26,12/5/1981,0.16
215496,26,12/6/1981,0.17
215497,26,12/7/1981,0.1
215498,26,12/8/1981,0.06
215499,26,12/9/1981,0
215500,26,12/10/1981,0.08
215501,26,12/11/1981,0
215502,26,12/12/1981,0
215503,26,12/13/1981,0.12
215504,26,12/14/1981,0
215505,26,12/15/1981,0
215506,26,12/16/1981,NA
215507,26,12/17/1981,0
215508,26,12/18/1981,0
215509,26,12/19/1981,0
215510,26,12/20/1981,0
215511,26,12/21/1981,0.12
215512,26,12/22/1981,0
215513,26,12/23/1981,0
215514,26,12/24/1981,0
215515,26,12/25/1981,0.01
215516,26,12/26/1981,0
215517,26,12/27/1981,0
215518,26,12/28/1981,0.08
215519,26,12/29/1981,0
215520,26,12/30/1981,0.31
215521,26,12/31/1981,0.31
215522,26,1/1/1982,0.04
215523,26,1/2/1982,0.16
215524,26,1/3/1982,0.75
215525,26,1/4/1982,1.14
215526,26,1/5/1982,0.32
215527,26,1/6/1982,NA
215528,26,1/7/1982,0
215529,26,1/8/1982,0
215530,26,1/9/1982,0
215531,26,1/10/1982,0
215532,26,1/11/1982,0
215533,26,1/12/1982,0
215534,26,1/13/1982,0
215535,26,1/14/1982,0
215536,26,1/15/1982,0
215537,26,1/16/1982,0
215538,26,1/17/1982,0
215539,26,1/18/1982,0
215540,26,1/19/1982,0
215541,26,1/20/1982,0.08
215542,26,1/21/1982,0.01
215543,26,1/22/1982,0
215544,26,1/23/1982,0
215545,26,1/24/1982,0.08
215546,26,1/25/1982,0.04
215547,26,1/26/1982,0.04
215548,26,1/27/1982,0.02
215549,26,1/28/1982,0.31
215550,26,1/29/1982,0.51
215551,26,1/30/1982,0.43
215552,26,1/31/1982,0
215553,26,2/1/1982,0
215554,26,2/2/1982,0
215555,26,2/3/1982,0
215556,26,2/4/1982,0
215557,26,2/5/1982,0.16
215558,26,2/6/1982,0.08
215559,26,2/7/1982,0.08
215560,26,2/8/1982,0
215561,26,2/9/1982,0
215562,26,2/10/1982,0
215563,26,2/11/1982,0.75
215564,26,2/12/1982,0
215565,26,2/13/1982,0.12
215566,26,2/14/1982,0
215567,26,2/15/1982,0
215568,26,2/16/1982,0
215569,26,2/17/1982,0
215570,26,2/18/1982,0
215571,26,2/19/1982,0
215572,26,2/20/1982,0
215573,26,2/21/1982,0
215574,26,2/22/1982,0
215575,26,2/23/1982,0
215576,26,2/24/1982,0
215577,26,2/25/1982,0
215578,26,2/26/1982,0
215579,26,2/27/1982,0
215580,26,2/28/1982,1.93
215581,26,3/1/1982,0.12
215582,26,3/2/1982,0.51
215583,26,3/3/1982,0.12
215584,26,3/4/1982,0
215585,26,3/5/1982,0
215586,26,3/6/1982,0
215587,26,3/7/1982,0
215588,26,3/8/1982,0
215589,26,3/9/1982,0.24
215590,26,3/10/1982,0.24
215591,26,3/11/1982,0.2
215592,26,3/12/1982,0.01
215593,26,3/13/1982,0
215594,26,3/14/1982,0
215595,26,3/15/1982,0.24
215596,26,3/16/1982,0
215597,26,3/17/1982,0.02
215598,26,3/18/1982,0.03
215599,26,3/19/1982,0
215600,26,3/20/1982,0
215601,26,3/21/1982,0
215602,26,3/22/1982,0
215603,26,3/23/1982,0
215604,26,3/24/1982,0
215605,26,3/25/1982,0
215606,26,3/26/1982,0
215607,26,3/27/1982,0
215608,26,3/28/1982,0
215609,26,3/29/1982,0
215610,26,3/30/1982,0
215611,26,3/31/1982,0
215612,26,4/1/1982,0
215613,26,4/2/1982,0.02
215614,26,4/3/1982,0
215615,26,4/4/1982,0
215616,26,4/5/1982,0.08
215617,26,4/6/1982,0.1
215618,26,4/7/1982,0.24
215619,26,4/8/1982,0.03
215620,26,4/9/1982,0.18
215621,26,4/10/1982,0.06
215622,26,4/11/1982,0.12
215623,26,4/12/1982,0
215624,26,4/13/1982,0
215625,26,4/14/1982,0
215626,26,4/15/1982,0
215627,26,4/16/1982,0
215628,26,4/17/1982,0
215629,26,4/18/1982,0
215630,26,4/19/1982,0
215631,26,4/20/1982,0
215632,26,4/21/1982,0
215633,26,4/22/1982,0.01
215634,26,4/23/1982,0
215635,26,4/24/1982,0
215636,26,4/25/1982,0.01
215637,26,4/26/1982,0
215638,26,4/27/1982,0
215639,26,4/28/1982,0.16
215640,26,4/29/1982,0.02
215641,26,4/30/1982,0.24
215642,26,5/1/1982,0
215643,26,5/2/1982,0
215644,26,5/3/1982,0.01
215645,26,5/4/1982,0.28
215646,26,5/5/1982,0.04
215647,26,5/6/1982,0.39
215648,26,5/7/1982,0
215649,26,5/8/1982,0
215650,26,5/9/1982,0
215651,26,5/10/1982,0
215652,26,5/11/1982,0
215653,26,5/12/1982,0
215654,26,5/13/1982,0
215655,26,5/14/1982,0
215656,26,5/15/1982,0
215657,26,5/16/1982,0.02
215658,26,5/17/1982,0
215659,26,5/18/1982,0.04
215660,26,5/19/1982,0.35
215661,26,5/20/1982,0
215662,26,5/21/1982,0.02
215663,26,5/22/1982,0.04
215664,26,5/23/1982,0.03
215665,26,5/24/1982,0
215666,26,5/25/1982,0
215667,26,5/26/1982,0.02
215668,26,5/27/1982,0.08
215669,26,5/28/1982,0
215670,26,5/29/1982,0
215671,26,5/30/1982,0
215672,26,5/31/1982,0
215673,26,6/1/1982,0
215674,26,6/2/1982,0
215675,26,6/3/1982,0
215676,26,6/4/1982,0
215677,26,6/5/1982,0
215678,26,6/6/1982,0
215679,26,6/7/1982,0
215680,26,6/8/1982,0
215681,26,6/9/1982,0
215682,26,6/10/1982,0.05
215683,26,6/11/1982,0
215684,26,6/12/1982,0.41
215685,26,6/13/1982,0.6
215686,26,6/14/1982,0
215687,26,6/15/1982,0.08
215688,26,6/16/1982,0
215689,26,6/17/1982,0.04
215690,26,6/18/1982,1.1
215691,26,6/19/1982,0
215692,26,6/20/1982,0
215693,26,6/21/1982,0.87
215694,26,6/22/1982,0.14
215695,26,6/23/1982,0.13
215696,26,6/24/1982,0
215697,26,6/25/1982,0.35
215698,26,6/26/1982,0.39
215699,26,6/27/1982,0.35
215700,26,6/28/1982,0.16
215701,26,6/29/1982,0.12
215702,26,6/30/1982,0
215703,26,7/1/1982,0.01
215704,26,7/2/1982,0.47
215705,26,7/3/1982,0.01
